source,target,edge_type,base_edge_type,dependency_layer,semantic_role,file,line,evidence
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2233,"raise ValueError('Optimizer must have a ""lr"" attribute.')"
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2240,raise ValueError(
keras.callbacks.LearningRateScheduler,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2245,raise ValueError(
keras.callbacks.ModelCheckpoint,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1226,class ModelCheckpoint(Callback):
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.train.CheckpointOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1362,self._options = options or tf.train.CheckpointOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1364,raise TypeError(
keras.callbacks.ModelCheckpoint,tensorflow.compat.v2.saved_model.SaveOptions,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1373,self._options = options or tf.saved_model.SaveOptions()
keras.callbacks.ModelCheckpoint,TypeError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1375,raise TypeError(
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1431,raise ValueError(
keras.callbacks.ModelCheckpoint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1456,raise ValueError(
keras.callbacks.ModelCheckpoint,IOError,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1569,raise IOError(
keras.callbacks.ModelCheckpoint,IOError,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1578,raise IOError(
keras.callbacks.ModelCheckpoint,KeyError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1601,raise KeyError(
keras.callbacks.ProgbarLogger,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1008,class ProgbarLogger(Callback):
keras.callbacks.ProgbarLogger,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1033,raise ValueError(
keras.callbacks.ProgbarLogger,keras.utils.generic_utils.Progbar,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,1135,self.progbar = Progbar(
keras.callbacks.ReduceLROnPlateau,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2906,class ReduceLROnPlateau(Callback):
keras.callbacks.ReduceLROnPlateau,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2958,raise ValueError(
keras.callbacks.RemoteMonitor,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2118,class RemoteMonitor(Callback):
keras.callbacks.RemoteMonitor,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2158,"raise ImportError(""RemoteMonitor requires the `requests` library."")"
keras.callbacks.TensorBoard,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2310,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,keras.utils.version_utils.TensorBoardVersionSelector,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2310,"class TensorBoard(Callback, version_utils.TensorBoardVersionSelector):"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2470,raise ValueError(
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2581,raise ValueError(
keras.callbacks.TensorBoard,tensorflow.compat.v2.io.gfile.GFile,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2589,"with tf.io.gfile.GFile(path, ""w"") as f:"
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2661,raise ValueError(profile_batch_error_message)
keras.callbacks.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,2664,raise ValueError(profile_batch_error_message)
keras.callbacks.TerminateOnNaN,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks.py,988,class TerminateOnNaN(Callback):
keras.callbacks_v1.TensorBoard,keras.callbacks.TensorBoard,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,33,class TensorBoard(callbacks.TensorBoard):
keras.callbacks_v1.TensorBoard,UserWarning,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,128,UserWarning(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,171,self.writer = tf.compat.v1.summary.FileWriter(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.summary.FileWriter,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,175,self.writer = tf.compat.v1.summary.FileWriter(self.log_dir)
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.Variable,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,294,embedding = tf.Variable(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.train.Saver,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,303,self.saver = tf.compat.v1.train.Saver(
keras.callbacks_v1.TensorBoard,ImportError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,321,raise ImportError(
keras.callbacks_v1.TensorBoard,tensorflow.compat.v2.compat.v1.Summary,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,369,summary = tf.compat.v1.Summary()
keras.callbacks_v1.TensorBoard,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/callbacks_v1.py,458,raise ValueError(
keras.constraints.MaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,104,class MaxNorm(Constraint):
keras.constraints.MinMaxNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,194,class MinMaxNorm(Constraint):
keras.constraints.NonNeg,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,146,class NonNeg(Constraint):
keras.constraints.RadialConstraint,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,256,class RadialConstraint(Constraint):
keras.constraints.RadialConstraint,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,290,raise ValueError(
keras.constraints.RadialConstraint,tensorflow.compat.v2.TensorShape,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,338,"shape_invariants=[index.get_shape(), tf.TensorShape([None, None])],"
keras.constraints.UnitNorm,keras.constraints.Constraint,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/constraints.py,157,class UnitNorm(Constraint):
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,tensorflow.compat.v2.test.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,35,"class DatasetCreatorModelFitTestBase(tf.test.TestCase, parameterized.TestCase):"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,absl.testing.parameterized.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,35,"class DatasetCreatorModelFitTestBase(tf.test.TestCase, parameterized.TestCase):"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.preprocessing.string_lookup.StringLookup,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,48,lookup_layer = string_lookup.StringLookup(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.engine.sequential.Sequential,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,112,model = sequential.Sequential([core_layers.Dense(10)])
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.core.dense.Dense,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,112,model = sequential.Sequential([core_layers.Dense(10)])
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.normalization.batch_normalization_v1.BatchNormalization,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,114,norm = keras.layers.BatchNormalization(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.layers.core.dense.Dense,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,118,"model.add(core_layers.Dense(1, activation=""sigmoid""))"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.metrics.metrics.Accuracy,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,119,self._accuracy_metric = keras.metrics.Accuracy()
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.optimizers.optimizer_v2.gradient_descent.SGD,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,122,"gradient_descent.SGD(),"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,ResultAssertingCallback,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,129,"return model, [ResultAssertingCallback()]"
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,163,x = dataset_creator.DatasetCreator(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,171,validation_data = dataset_creator.DatasetCreator(
keras.distribute.dataset_creator_model_fit_test_base.DatasetCreatorModelFitTestBase,keras.utils.dataset_creator.DatasetCreator,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/dataset_creator_model_fit_test_base.py,228,x = dataset_creator.DatasetCreator(dataset_fn)
keras.distribute.distribute_coordinator_utils._WorkerContext,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,130,raise ValueError(
keras.distribute.distribute_coordinator_utils._WorkerContext,tensorflow.compat.v2.compat.v1.train.ChiefSessionCreator,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,243,return tf.compat.v1.train.ChiefSessionCreator(
keras.distribute.distribute_coordinator_utils._WorkerContext,tensorflow.compat.v2.compat.v1.train.WorkerSessionCreator,constructor_call_external,constructor_call,external_dependency,external_constructor_call,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_coordinator_utils.py,254,return tf.compat.v1.train.WorkerSessionCreator(
keras.distribute.distribute_strategy_test.BatchCountingCB,keras.callbacks.Callback,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,343,class BatchCountingCB(keras.callbacks.Callback):
keras.distribute.distribute_strategy_test.DeterministicModel,keras.engine.training.Model,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2914,class DeterministicModel(keras.Model):
keras.distribute.distribute_strategy_test.DeterministicModel,tensorflow.compat.v2.Variable,constructor_call_composition,constructor_call,composition,owned_component_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2927,self.x = tf.Variable(tf.ones(shape=()))
keras.distribute.distribute_strategy_test.DeterministicModel,ValueError,constructor_call_exception,constructor_call,control_flow_or_error,exception_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,2932,"raise ValueError(""Model must execute call w/ the original strategy"")"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,tensorflow.compat.v2.test.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,986,"tf.test.TestCase, parameterized.TestCase"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,absl.testing.parameterized.TestCase,inheritance,inheritance,inheritance,inheritance,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,986,"tf.test.TestCase, parameterized.TestCase"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,998,"metrics = [""mae"", keras.metrics.CategoricalAccuracy()]"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1033,"metrics=[""mae"", keras.metrics.CategoricalAccuracy()],"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1043,"metrics=[""mae"", keras.metrics.CategoricalAccuracy()],"
keras.distribute.distribute_strategy_test.TestDistributionStrategyWithDatasets,keras.metrics.metrics.CategoricalAccuracy,constructor_call_temporary,constructor_call,temporary_object,temporary_or_configuration_instantiation,/home/ota/VM/tensorflow/tensorflow-2.11.0/lib/python3.9/site-packages/keras/distribute/distribute_strategy_test.py,1101,"metrics = [""mae"", keras.metrics.CategoricalAccuracy()]"
